states,transshipment01,transshipment02,transshipment12,actions0,actions1,actions2,rewards
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  12.0000,   9.2632,
           0.7128,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,  19.3871,
           1.1572,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,  14.2890,
          19.3646,   5.0000,  20.0000]])",-7,-7,-7,0,0,18,-44.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,   0.7128,
           8.6428,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,   1.1572,
           9.4832,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  19.3646,
           0.8866,   5.0000,  20.0000]])",-7,-7,-7,5,8,0,-26.0
"tensor([[  6.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   8.6428,
          14.1261,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   9.4832,
           9.4589,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,   0.8866,
          10.7665,   5.0000,  20.0000]])",-7,-7,-7,8,8,10,-101.0
"tensor([[  6.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  14.1261,
           3.6077,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,   9.4589,
          18.2665,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  10.7665,
          19.0555,   5.0000,  20.0000]])",-7,-7,-7,0,17,18,-55.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,   3.6077,
           9.0562,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  18.2665,
           5.1306,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,  19.0555,
          18.3256,   5.0000,  20.0000]])",-7,-7,-7,4,4,17,-90.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   9.0562,
          19.0490,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,   5.1306,
           1.2309,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,  18.3256,
           6.3436,   5.0000,  20.0000]])",-7,-7,-7,18,0,5,-105.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,  19.0490,
          17.7613,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,   1.2309,
           9.2588,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,   6.3436,
           1.4965,   5.0000,  20.0000]])",-7,-7,-7,17,8,0,-47.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,  17.7613,
          14.5001,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   9.2588,
          15.9689,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   1.4965,
          19.4221,   5.0000,  20.0000]])",-7,-7,-7,14,15,17,-46.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,  14.5001,
          10.2705,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  15.9689,
           6.0561,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  19.4221,
           6.3293,   5.0000,  20.0000]])",-7,-7,-7,9,5,5,-58.0
"tensor([[  8.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  10.2705,
           1.2170,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,   6.0561,
          14.5601,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,   6.3293,
           2.6939,   5.0000,  20.0000]])",-7,-7,-7,0,14,2,-41.0
"tensor([[  6.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,   1.2170,
           2.4247,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  14.5601,
          11.4853,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   2.6939,
          16.3052,   5.0000,  20.0000]])",-7,-7,-7,0,10,15,-48.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   2.4247,
           8.6934,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,  11.4853,
          14.2616,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   2.0000,  16.3052,
          14.0770,   5.0000,  20.0000]])",-7,-7,-7,6,11,13,-52.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   8.6934,
           2.5520,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  14.2616,
           5.6527,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,  14.0770,
           2.3698,   5.0000,  20.0000]])",-7,-7,-7,1,5,1,-139.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,   2.5520,
          12.6782,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  11.0000,   5.6527,
           7.7099,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,   2.3698,
           4.6387,   5.0000,  20.0000]])",-7,-7,-7,9,7,4,-73.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,  12.6782,
          17.6185,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   7.7099,
          12.3512,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,   4.6387,
          15.4240,   5.0000,  20.0000]])",-7,-7,-7,15,11,14,-46.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,  17.6185,
          10.4748,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   7.0000,  12.3512,
           0.5359,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,  15.4240,
          19.8645,   5.0000,  20.0000]])",-7,-7,-7,9,0,19,-116.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,  10.4748,
           9.5635,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,  11.0000,   0.5359,
           2.0061,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  19.8645,
          13.8298,   5.0000,  20.0000]])",-7,-7,-7,9,0,13,-37.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,   9.5635,
           3.4364,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   2.0061,
           1.2327,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  19.0000,  13.8298,
           3.2803,   5.0000,  20.0000]])",-7,-7,-7,2,0,2,-37.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,   3.4364,
           2.1428,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   1.2327,
          11.2730,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,   3.2803,
          15.8202,   5.0000,  20.0000]])",-7,-7,-7,1,10,15,-55.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,   2.1428,
          16.9025,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  11.2730,
          16.6495,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   2.0000,  15.8202,
          14.9439,   5.0000,  20.0000]])",-7,-7,-7,16,16,13,-52.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,  16.9025,
           2.8573,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  16.6495,
           4.4880,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,  14.9439,
           7.4796,   5.0000,  20.0000]])",-7,-7,-7,2,3,6,-132.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,   2.8573,
          19.5987,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,   4.4880,
           8.5060,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,   7.4796,
           2.0671,   5.0000,  20.0000]])",-7,-7,-7,19,8,1,-67.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,  19.5987,
           0.8539,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,   8.5060,
          17.6553,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   2.0671,
          12.9096,   5.0000,  20.0000]])",-7,-7,-7,0,17,12,-51.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,  19.0000,   0.8539,
           8.1351,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  17.6553,
           6.1381,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,  12.9096,
          19.6403,   5.0000,  20.0000]])",-7,-7,-7,7,5,18,-70.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   8.1351,
           4.0266,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,   6.1381,
          13.7477,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,  19.6403,
           2.1106,   5.0000,  20.0000]])",-7,-7,-7,3,13,1,-86.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   4.0266,
          10.8275,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  13.7477,
           4.1247,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,   2.1106,
           8.4446,   5.0000,  20.0000]])",-7,-7,-7,10,0,7,-71.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,  10.8275,
           9.8248,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,   4.1247,
          11.8593,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,   8.4446,
          19.9105,   5.0000,  20.0000]])",-7,-7,-7,9,9,19,-55.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,   9.8248,
          13.0583,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  11.8593,
          14.4581,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,  19.9105,
           9.3358,   5.0000,  20.0000]])",-7,-7,-7,12,13,8,-93.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,  13.0583,
          15.9633,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,  14.4581,
          15.1882,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  19.0000,   9.3358,
           4.8978,   5.0000,  20.0000]])",-7,-7,-7,13,14,4,-68.0
"tensor([[8.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+02, 1.0000e+01, 1.2000e+01,
         1.5963e+01, 3.8789e-02, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 5.0000e+00, 5.0000e+00, 1.0000e+02, 1.0000e+01, 1.3000e+01,
         1.5188e+01, 1.8580e+01, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 1.0000e+01, 1.0000e+01, 1.0000e+02, 1.0000e+01, 8.0000e+00,
         4.8978e+00, 9.2613e+00, 5.0000e+00, 2.0000e+01]])",-7,-7,-7,0,18,8,-75.0
"tensor([[5.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+02, 1.0000e+01, 1.3000e+01,
         3.8789e-02, 7.8373e+00, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 5.0000e+00, 5.0000e+00, 1.0000e+02, 1.0000e+01, 1.4000e+01,
         1.8580e+01, 1.1058e+01, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 1.0000e+01, 1.0000e+01, 1.0000e+02, 1.0000e+01, 4.0000e+00,
         9.2613e+00, 1.7250e+01, 5.0000e+00, 2.0000e+01]])",-7,-7,-7,3,10,16,-82.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   7.8373,
          11.5664,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,  11.0577,
          16.0509,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  17.2505,
           7.8384,   5.0000,  20.0000]])",-7,-7,-7,10,15,7,-52.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,  11.5664,
           9.8232,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  16.0509,
          14.9382,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,   7.8384,
           1.9047,   5.0000,  20.0000]])",-7,-7,-7,8,13,1,-97.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,   9.8232,
          15.8427,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  14.9382,
           7.8856,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,   1.9047,
          15.0077,   5.0000,  20.0000]])",-7,-7,-7,15,6,10,-70.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,  15.8427,
          10.3557,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,   7.8856,
           7.3662,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,  15.0077,
           7.2489,   5.0000,  20.0000]])",-7,-7,-7,9,6,3,-92.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,  10.3557,
          13.2302,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   6.0000,   7.3662,
          15.6537,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,   7.2489,
          16.4483,   5.0000,  20.0000]])",-7,-7,-7,12,15,11,-82.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,  13.2302,
          13.1047,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   6.0000,  15.6537,
           9.2727,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,  16.4483,
          14.9170,   5.0000,  20.0000]])",-7,-7,-7,11,7,14,-152.0
"tensor([[  7.0000,   1.0000,   1.0000, 100.0000,  10.0000,  12.0000,  13.1047,
          18.3593,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,   9.2727,
          16.6139,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  14.9170,
           8.9176,   5.0000,  20.0000]])",-7,-7,-7,11,16,8,-97.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,  18.3593,
          19.6079,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   7.0000,  16.6139,
           6.4380,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   8.9176,
          16.3655,   5.0000,  20.0000]])",-7,-7,-7,18,1,15,-75.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,  19.6079,
           8.8554,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,   6.4380,
           2.9101,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  16.3655,
          12.7078,   5.0000,  20.0000]])",-7,-7,-7,8,0,12,-59.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   8.8554,
           5.1100,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,   2.9101,
          13.7393,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,  12.7078,
          13.6383,   5.0000,  20.0000]])",-7,-7,-7,4,10,13,-83.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,   5.1100,
           5.1363,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  13.7393,
           0.1859,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,  13.6383,
          17.5809,   5.0000,  20.0000]])",-7,-7,-7,2,0,14,-67.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,   5.1363,
           4.7394,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,   0.1859,
           3.9399,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  17.5809,
          18.7507,   5.0000,  20.0000]])",-7,-7,-7,3,3,15,-119.0
"tensor([[  9.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,   4.7394,
          14.0808,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   3.9399,
           7.1175,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  18.7507,
           8.8974,   5.0000,  20.0000]])",-7,-7,-7,5,2,8,-72.0
"tensor([[  7.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,  14.0808,
           1.7678,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,   7.1175,
           2.9309,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,   8.8974,
          16.5895,   5.0000,  20.0000]])",-7,-7,-7,0,0,16,-82.0
"tensor([[  7.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   1.7678,
          12.7130,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,   2.9309,
          18.0564,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  16.5895,
           0.5901,   5.0000,  20.0000]])",-7,-7,-7,6,15,0,-57.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  12.7130,
          18.3012,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  18.0564,
          14.2100,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,   0.5901,
          14.7525,   5.0000,  20.0000]])",-7,-7,-7,17,13,12,-121.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,  18.3012,
          12.1329,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  14.2100,
           7.5900,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  14.7525,
           4.3310,   5.0000,  20.0000]])",-7,-7,-7,11,7,3,-47.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,  12.1329,
           8.8844,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,   7.5900,
          16.6162,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,   4.3310,
          17.8348,   5.0000,  20.0000]])",-7,-7,-7,8,15,17,-71.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,   8.8844,
          16.7195,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   7.0000,  16.6162,
           0.4091,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,  17.8348,
           9.3504,   5.0000,  20.0000]])",-7,-7,-7,16,0,6,-45.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,  16.7195,
           0.8683,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,   0.4091,
          11.3119,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,   9.3504,
           5.7017,   5.0000,  20.0000]])",-7,-7,-7,0,9,5,-44.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,   0.8683,
           1.4435,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  11.3119,
          17.8810,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   5.7017,
           9.7619,   5.0000,  20.0000]])",-7,-7,-7,0,14,9,-62.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   1.4435,
           7.1362,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,  17.8810,
           6.7595,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   9.7619,
          19.6385,   5.0000,  20.0000]])",-7,-7,-7,6,3,19,-51.0
