states,transshipment01,transshipment02,transshipment12,actions0,actions1,actions2,rewards
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,  13.2832,
          16.7095,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  13.6239,
          15.2308,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  14.6342,
           2.5139,   5.0000,  20.0000]])",-7,-7,-7,16,14,1,-97.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  12.0000,  16.7095,
          17.5596,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,  15.2308,
           2.2592,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   2.5139,
           0.5959,   5.0000,  20.0000]])",-7,-7,-7,17,1,0,-86.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,  17.5596,
          13.8448,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,   2.2592,
           9.9757,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,   0.5959,
           4.1042,   5.0000,  20.0000]])",-7,-7,-7,13,9,1,-47.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,  13.8448,
          15.1570,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,   9.9757,
          14.8310,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   4.1042,
           0.1819,   5.0000,  20.0000]])",-7,-7,-7,14,14,0,-34.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,  15.1570,
          19.2052,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,  14.8310,
           7.7435,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,   0.1819,
           8.6931,   5.0000,  20.0000]])",-7,-7,-7,18,7,8,-45.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  19.2052,
          16.4433,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,   7.7435,
           8.7180,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   8.6931,
          17.5838,   5.0000,  20.0000]])",-7,-7,-7,15,8,17,-56.0
"tensor([[  6.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,  16.4433,
           8.4266,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   7.0000,   8.7180,
           8.2828,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  17.5838,
          17.9898,   5.0000,  20.0000]])",-7,-7,-7,5,7,17,-87.0
"tensor([[  7.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,   8.4266,
           7.5103,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,   8.2828,
          14.8314,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,  17.9898,
          16.4676,   5.0000,  20.0000]])",-7,-7,-7,3,13,14,-131.0
"tensor([[ 16.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   7.5103,
           4.9552,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   7.0000,  14.8314,
           0.4197,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,  16.4676,
           6.9770,   5.0000,  20.0000]])",-7,-7,-7,0,0,6,-46.0
"tensor([[ 11.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,   4.9552,
           2.0652,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,   0.4197,
          10.6408,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   6.9770,
           3.6563,   5.0000,  20.0000]])",-7,-7,-7,0,8,3,-120.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   2.0652,
          16.3273,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  10.6408,
           8.6886,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   3.6563,
           8.7239,   5.0000,  20.0000]])",-7,-7,-7,13,8,8,-55.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  16.3273,
          18.6602,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,   8.6886,
           5.7496,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,   8.7239,
          12.1041,   5.0000,  20.0000]])",-7,-7,-7,18,5,11,-47.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,  18.6602,
           4.7338,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,   5.7496,
           4.6362,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  12.1041,
          11.2107,   5.0000,  20.0000]])",-7,-7,-7,4,4,10,-88.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   4.7338,
           0.7590,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   4.6362,
           0.1631,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  11.2107,
          15.0775,   5.0000,  20.0000]])",-7,-7,-7,0,0,14,-81.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,   0.7590,
          13.9459,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,   0.1631,
           2.5304,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,  15.0775,
           8.6437,   5.0000,  20.0000]])",-7,-7,-7,13,2,6,-91.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  13.9459,
           6.7176,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   2.5304,
           3.9543,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   8.6437,
          16.2830,   5.0000,  20.0000]])",-7,-7,-7,6,3,12,-50.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,   6.7176,
          10.0026,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,   3.9543,
          18.9118,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,  16.2830,
           2.2449,   5.0000,  20.0000]])",-7,-7,-7,9,18,1,-50.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,  10.0026,
           3.7183,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,  18.9118,
          11.8501,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,   2.2449,
           3.6174,   5.0000,  20.0000]])",-7,-7,-7,3,11,3,-72.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,   3.7183,
          16.7022,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,  11.8501,
           3.0916,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,   3.6174,
           4.1293,   5.0000,  20.0000]])",-7,-7,-7,15,2,3,-74.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,  16.7022,
          13.7791,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  11.0000,   3.0916,
           5.5450,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,   4.1293,
          16.1335,   5.0000,  20.0000]])",-7,-7,-7,11,5,15,-70.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,  13.7791,
          10.4102,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,   5.5450,
           5.7391,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,  16.1335,
           8.5618,   5.0000,  20.0000]])",-7,-7,-7,7,2,8,-61.0
"tensor([[  6.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,  10.4102,
           3.3997,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   5.7391,
           0.1840,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,   8.5618,
          13.2443,   5.0000,  20.0000]])",-7,-7,-7,0,0,12,-40.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   3.3997,
           2.3673,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,   0.1840,
          15.2091,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  13.2443,
          15.5848,   5.0000,  20.0000]])",-7,-7,-7,0,14,15,-66.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   2.3673,
          13.9128,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  15.2091,
          19.7873,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,  15.5848,
           3.5593,   5.0000,  20.0000]])",-7,-7,-7,13,19,2,-92.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  13.9128,
          13.9887,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,  19.7873,
           8.0176,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,   3.5593,
          10.2046,   5.0000,  20.0000]])",-7,-7,-7,13,7,6,-51.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,  13.9887,
          11.5442,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  19.0000,   8.0176,
          10.9758,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   2.0000,  10.2046,
           1.3091,   5.0000,  20.0000]])",-7,-7,-7,11,10,0,-63.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,  11.5442,
          15.7050,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   7.0000,  10.9758,
          10.2388,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   1.3091,
          19.7859,   5.0000,  20.0000]])",-7,-7,-7,13,9,19,-75.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,  15.7050,
           2.0740,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  10.2388,
          14.9088,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  19.7859,
          14.7029,   5.0000,  20.0000]])",-7,-7,-7,1,14,14,-72.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,   2.0740,
           9.0824,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,  14.9088,
          15.3521,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  19.0000,  14.7029,
          12.6201,   5.0000,  20.0000]])",-7,-7,-7,7,13,12,-187.0
"tensor([[ 12.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,   9.0824,
           5.6038,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,  15.3521,
          19.7160,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  12.6201,
           8.1026,   5.0000,  20.0000]])",-7,-7,-7,0,19,6,-39.0
"tensor([[  9.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   5.6038,
          10.4484,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,  19.7160,
          14.8303,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,   8.1026,
           5.2260,   5.0000,  20.0000]])",-7,-7,-7,5,14,4,-96.0
"tensor([[  6.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  10.4484,
           0.3693,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  19.0000,  14.8303,
          10.6660,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   5.2260,
          13.1272,   5.0000,  20.0000]])",-7,-7,-7,0,10,12,-35.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   0.3693,
          19.2719,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,  10.6660,
          10.3129,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,  13.1272,
          18.1554,   5.0000,  20.0000]])",-7,-7,-7,18,9,17,-54.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  19.2719,
           5.6269,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  10.3129,
           1.9935,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,  18.1554,
          14.8866,   5.0000,  20.0000]])",-7,-7,-7,5,0,14,-71.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   5.6269,
          18.1305,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,   1.9935,
          14.1397,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,  14.8866,
          16.9431,   5.0000,  20.0000]])",-7,-7,-7,17,11,16,-61.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  18.1305,
          15.4067,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  14.1397,
          14.4001,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  16.9431,
          18.3678,   5.0000,  20.0000]])",-7,-7,-7,14,13,17,-57.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,  15.4067,
          18.1522,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  11.0000,  14.4001,
           6.0543,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,  18.3678,
          19.9362,   5.0000,  20.0000]])",-7,-7,-7,17,5,19,-83.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  18.1522,
           2.5956,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,   6.0543,
           8.5180,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,  19.9362,
          16.6054,   5.0000,  20.0000]])",-7,-7,-7,2,8,16,-98.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,   2.5956,
          15.0139,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   8.5180,
          13.8682,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  19.0000,  16.6054,
           8.9808,   5.0000,  20.0000]])",-7,-7,-7,14,13,8,-32.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,  15.0139,
          14.6370,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  13.8682,
           8.5419,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,   8.9808,
           7.3169,   5.0000,  20.0000]])",-7,-7,-7,14,8,6,-56.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  14.6370,
          10.8478,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,   8.5419,
          11.4764,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,   7.3169,
          12.8609,   5.0000,  20.0000]])",-7,-7,-7,10,10,11,-140.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  10.8478,
           4.9837,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  11.4764,
          12.5532,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,  12.8609,
          13.1659,   5.0000,  20.0000]])",-7,-7,-7,2,12,10,-88.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,   4.9837,
           7.0728,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  12.5532,
          10.3763,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  13.1659,
          12.9089,   5.0000,  20.0000]])",-7,-7,-7,6,9,10,-91.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,   7.0728,
          13.5154,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,  10.3763,
           2.6825,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,  12.9089,
           6.4868,   5.0000,  20.0000]])",-7,-7,-7,13,0,4,-71.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,  13.5154,
          18.5119,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,   2.6825,
           3.9542,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,   6.4868,
           5.9547,   5.0000,  20.0000]])",-7,-7,-7,18,3,3,-76.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,  18.5119,
           3.8352,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   3.9542,
          13.1408,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,   5.9547,
           4.1109,   5.0000,  20.0000]])",-7,-7,-7,3,12,3,-65.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   3.8352,
          14.0244,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,  13.1408,
          11.0804,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,   4.1109,
          10.7509,   5.0000,  20.0000]])",-7,-7,-7,13,10,10,-47.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,  14.0244,
          15.0647,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,  11.0804,
          10.0680,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,  10.7509,
           0.2535,   5.0000,  20.0000]])",-7,-7,-7,14,9,0,-68.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,  15.0647,
          19.8413,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  10.0680,
           0.9743,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,   0.2535,
          15.4637,   5.0000,  20.0000]])",-7,-7,-7,18,0,14,-60.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  19.8413,
           0.1849,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,   0.9743,
           4.8053,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  15.4637,
           3.5402,   5.0000,  20.0000]])",-7,-7,-7,0,4,3,-22.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   0.1849,
           3.9749,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   4.8053,
           8.0966,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   3.5402,
          14.0702,   5.0000,  20.0000]])",-7,-7,-7,3,7,13,-84.0
