states,transshipment01,transshipment02,transshipment12,actions0,actions1,actions2,rewards
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,  12.0000,   7.4169,
           6.4451,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,   7.9045,
          11.3997,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,  10.5819,
           9.5305,   5.0000,  20.0000]])",-5,-10,-10,1,10,9,-61.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,   6.4451,
          18.6403,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,   7.0000,  11.3997,
          18.6373,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,   9.5305,
           2.8165,   5.0000,  20.0000]])",-1,-10,-10,18,15,2,-116.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,  18.6403,
           7.8202,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  18.6373,
          12.0084,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,   2.8165,
           2.8331,   5.0000,  20.0000]])",-3,-10,-10,7,10,2,-85.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   7.8202,
          12.0144,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  12.0084,
          14.2679,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   2.0000,   2.8331,
           6.7235,   5.0000,  20.0000]])",-3,-10,-10,11,12,6,-102.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,  12.0144,
           3.3707,   5.0000,  20.0000],
        [  7.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  14.2679,
           6.8935,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   2.0000,   6.7235,
           6.0390,   5.0000,  20.0000]])",2,-10,-10,1,0,5,-45.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,   3.3707,
           8.8681,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,   6.8935,
          14.5879,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   6.0390,
          11.5436,   5.0000,  20.0000]])",-2,-9,-9,8,12,11,-99.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,   8.8681,
          14.4090,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  14.5879,
          14.6155,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  11.5436,
          11.0695,   5.0000,  20.0000]])",-2,-8,-8,10,12,9,-82.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,  14.4090,
          19.2749,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,  14.6155,
          14.5705,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  11.0695,
          10.6742,   5.0000,  20.0000]])",-5,-7,-7,17,14,8,-81.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,  19.2749,
           5.2129,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,  14.5705,
          11.1978,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,  10.6742,
          12.0567,   5.0000,  20.0000]])",-5,-7,-7,4,10,9,-74.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,   5.2129,
          19.3261,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,  11.1978,
          13.0109,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  12.0567,
           4.0162,   5.0000,  20.0000]])",-5,-8,-8,18,12,2,-120.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,  19.3261,
          10.2931,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  13.0109,
          16.4085,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,   4.0162,
          11.2213,   5.0000,  20.0000]])",-4,-10,-10,9,15,10,-55.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,  10.2931,
          15.7062,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,  16.4085,
          16.0829,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   2.0000,  11.2213,
           6.4599,   5.0000,  20.0000]])",-5,-10,-10,15,15,5,-67.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,  15.7062,
          17.3470,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  16.0829,
          15.0058,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,   6.4599,
           9.9042,   5.0000,  20.0000]])",-5,-10,-10,16,14,9,-42.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,  17.3470,
           3.4728,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  15.0058,
          11.2391,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   9.9042,
           8.1788,   5.0000,  20.0000]])",-5,-10,-10,2,10,7,-40.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,   3.4728,
          12.6817,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,  11.2391,
          12.9019,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,   8.1788,
           9.8920,   5.0000,  20.0000]])",-3,-10,-10,12,11,9,-67.0
"tensor([[  7.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,  12.6817,
          11.7661,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  12.9019,
           4.1883,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,   9.8920,
          12.3939,   5.0000,  20.0000]])",-5,-10,-10,5,3,11,-111.0
"tensor([[ 11.0000,   1.0000,   1.0000, 100.0000,  10.0000,  12.0000,  11.7661,
           8.1029,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  11.0000,   4.1883,
           9.5988,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,  12.3939,
          10.8288,   5.0000,  20.0000]])",-4,-10,-10,0,9,10,-43.0
"tensor([[ 13.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   8.1029,
          16.6602,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,   9.5988,
           0.9705,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  10.8288,
           7.0731,   5.0000,  20.0000]])",-3,-10,-10,4,0,6,-61.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  16.6602,
          14.1950,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,   0.9705,
           6.4381,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,   7.0731,
          13.9886,   5.0000,  20.0000]])",-5,-10,-10,13,5,13,-48.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,  14.1950,
           6.8884,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   6.4381,
           6.0179,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,  13.9886,
          14.4937,   5.0000,  20.0000]])",-3,-10,-10,6,4,13,-64.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  13.0000,   6.8884,
           6.0710,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   6.0179,
           6.2856,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  14.4937,
           2.2885,   5.0000,  20.0000]])",-4,-8,-8,5,5,0,-77.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,   6.0710,
           3.1321,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,   6.2856,
          10.3020,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,   2.2885,
          14.0648,   5.0000,  20.0000]])",-4,-10,-10,2,9,13,-50.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   3.1321,
           4.5840,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  10.3020,
           9.7823,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  14.0648,
           1.9191,   5.0000,  20.0000]])",-3,-9,-9,4,8,1,-62.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,   4.5840,
           7.6168,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,   9.7823,
          19.9799,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,   1.9191,
          12.1360,   5.0000,  20.0000]])",-3,-10,-10,6,18,11,-81.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,   7.6168,
           4.9695,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  19.9799,
          18.4841,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,  12.1360,
           7.1354,   5.0000,  20.0000]])",-3,-10,-10,4,16,6,-46.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,   4.9695,
          16.6095,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,  18.4841,
           3.1534,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,   7.1354,
           0.2908,   5.0000,  20.0000]])",-4,-10,-10,16,2,0,-34.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,  16.6095,
           2.4118,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,   3.1534,
          16.5757,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   0.2908,
           2.0036,   5.0000,  20.0000]])",-5,-10,-10,1,16,1,-70.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,   2.4118,
           5.7396,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,  16.5757,
          19.6065,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   2.0036,
           8.9172,   5.0000,  20.0000]])",-5,-10,-10,5,19,8,-51.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,   5.7396,
          19.2507,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,  19.6065,
           8.7844,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,   8.9172,
          18.9345,   5.0000,  20.0000]])",-5,-10,-10,18,8,18,-51.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  19.2507,
           6.0485,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  19.0000,   8.7844,
          12.6665,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  18.9345,
          15.1448,   5.0000,  20.0000]])",-5,-10,-10,5,12,14,-51.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   6.0485,
          10.4043,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  12.6665,
          11.2402,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,  15.1448,
           4.2390,   5.0000,  20.0000]])",-3,-10,-10,9,9,3,-93.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  10.4043,
           9.4912,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,  11.2402,
          12.1296,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   4.2390,
           9.4181,   5.0000,  20.0000]])",-3,-10,-10,6,10,8,-76.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,   9.4912,
          12.9840,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,  12.1296,
           6.6192,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,   9.4181,
          15.5927,   5.0000,  20.0000]])",-4,-6,-6,12,6,12,-97.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,  12.9840,
           2.2187,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,   6.6192,
           6.2764,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  15.5927,
          16.9325,   5.0000,  20.0000]])",-2,-5,-5,1,3,12,-79.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  12.0000,   2.2187,
           2.3550,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   6.0000,   6.2764,
          13.7788,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,  16.9325,
          17.8805,   5.0000,  20.0000]])",-5,-6,-6,1,13,14,-109.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,   2.3550,
           3.7922,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,  13.7788,
          19.9920,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,  17.8805,
           8.1752,   5.0000,  20.0000]])",-5,-10,-10,3,19,7,-87.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,   3.7922,
           9.9876,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,  19.9920,
          18.5923,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   8.1752,
          10.7947,   5.0000,  20.0000]])",-5,-10,-10,9,18,10,-67.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,   9.9876,
           7.2148,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  19.0000,  18.5923,
           2.9237,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,  10.7947,
          16.5966,   5.0000,  20.0000]])",-4,-7,-7,6,2,14,-100.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,   7.2148,
           4.2765,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,   2.9237,
           3.2778,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,  16.5966,
          10.9399,   5.0000,  20.0000]])",-4,-8,-8,0,2,9,-128.0
"tensor([[  8.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,   4.2765,
           5.8042,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,   3.2778,
           9.1654,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  10.9399,
           9.3737,   5.0000,  20.0000]])",-5,-4,-4,0,8,3,-43.0
"tensor([[  8.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   5.8042,
           7.8392,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,   9.1654,
           9.5660,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,   9.3737,
           7.0603,   5.0000,  20.0000]])",-5,-9,-9,0,9,6,-54.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   7.8392,
          14.1999,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,   9.5660,
           5.6413,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,   7.0603,
           5.2650,   5.0000,  20.0000]])",-5,-10,-10,10,5,4,-93.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  14.1999,
          14.6431,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,   5.6413,
           4.8606,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   5.2650,
          12.2080,   5.0000,  20.0000]])",-5,-10,-10,14,4,11,-65.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,  14.6431,
           5.2687,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   4.8606,
          16.9832,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,  12.2080,
          11.8735,   5.0000,  20.0000]])",-3,-10,-10,4,15,11,-64.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,   5.2687,
           1.6382,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,  16.9832,
          10.9129,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  11.8735,
           3.9275,   5.0000,  20.0000]])",-5,-10,-10,1,10,3,-50.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,   1.6382,
           5.7402,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  10.9129,
          11.2198,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,   3.9275,
          16.7881,   5.0000,  20.0000]])",-5,-9,-9,5,10,16,-70.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,   5.7402,
          16.3431,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  11.2198,
           6.7560,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,  16.7881,
          15.8335,   5.0000,  20.0000]])",-5,-8,-8,15,6,14,-41.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  16.3431,
           9.2326,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,   6.7560,
          15.6286,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,  15.8335,
           5.6867,   5.0000,  20.0000]])",-5,-9,-9,8,15,5,-49.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,   9.2326,
           4.4123,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   6.0000,  15.6286,
          13.4241,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   5.6867,
           9.7684,   5.0000,  20.0000]])",-5,-9,-9,3,12,9,-76.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,   4.4123,
           0.3973,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  13.4241,
           0.3939,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   9.7684,
          13.1391,   5.0000,  20.0000]])",-5,-7,-7,0,0,10,-91.0
