states,transshipment01,transshipment02,transshipment12,actions0,actions1,actions2,rewards
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   6.5992,
          10.7042,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  18.0983,
          10.5567,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  16.8567,
          19.1957,   5.0000,  20.0000]])",-7,-7,-7,10,10,18,-49.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,  10.7042,
          15.3154,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,  10.5567,
           7.0182,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,  19.1957,
           9.8556,   5.0000,  20.0000]])",-7,-7,-7,14,6,9,-42.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,  15.3154,
          11.6190,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,   7.0182,
          15.0146,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,   9.8556,
          12.9215,   5.0000,  20.0000]])",-7,-7,-7,10,13,12,-59.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  11.6190,
           8.9725,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   6.0000,  15.0146,
          19.6450,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,  12.9215,
          18.6069,   5.0000,  20.0000]])",-7,-7,-7,5,17,18,-66.0
"tensor([[  6.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,   8.9725,
           7.7384,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,  19.6450,
          15.7606,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,  18.6069,
           6.3302,   5.0000,  20.0000]])",-7,-7,-7,2,12,5,-74.0
"tensor([[  9.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   7.7384,
          10.2130,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,  15.7606,
           3.6098,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,   6.3302,
           7.4762,   5.0000,  20.0000]])",-7,-7,-7,1,3,4,-84.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,  10.2130,
          16.3664,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,   3.6098,
           5.7213,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   7.4762,
          19.8784,   5.0000,  20.0000]])",-7,-7,-7,12,5,16,-81.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,  16.3664,
           5.3721,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,   5.7213,
           7.2667,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,  19.8784,
          19.6731,   5.0000,  20.0000]])",-7,-7,-7,4,6,17,-72.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  12.0000,   5.3721,
           8.4684,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   7.2667,
          18.0472,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,  19.6731,
          10.6821,   5.0000,  20.0000]])",-7,-7,-7,7,16,9,-132.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,   8.4684,
           5.7599,   5.0000,  20.0000],
        [  6.0000,   5.0000,   5.0000, 100.0000,  10.0000,   6.0000,  18.0472,
           9.4953,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,  10.6821,
          10.6638,   5.0000,  20.0000]])",-7,-7,-7,5,3,10,-109.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   5.7599,
           1.5460,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,   9.4953,
          10.2406,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,  10.6638,
          13.9642,   5.0000,  20.0000]])",-7,-7,-7,0,9,13,-44.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   1.5460,
           2.8592,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,  10.2406,
           2.7005,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,  13.9642,
          14.2745,   5.0000,  20.0000]])",-7,-7,-7,2,2,13,-111.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   2.8592,
          15.5222,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   9.0000,   2.7005,
          11.2774,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  14.2745,
          17.8598,   5.0000,  20.0000]])",-7,-7,-7,15,10,17,-100.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,  15.5222,
           1.9078,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,  11.2774,
           2.4692,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  17.8598,
           0.1985,   5.0000,  20.0000]])",-7,-7,-7,1,1,0,-88.0
"tensor([[  8.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,   1.9078,
           7.1634,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,   2.4692,
           3.5075,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,   0.1985,
          11.0581,   5.0000,  20.0000]])",-7,-7,-7,0,3,10,-69.0
"tensor([[  9.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,   7.1634,
           7.3990,   5.0000,  20.0000],
        [  6.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,   3.5075,
           7.0439,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  11.0581,
          14.5964,   5.0000,  20.0000]])",-7,-7,-7,0,1,14,-53.0
"tensor([[  8.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   7.3990,
           6.8313,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,   7.0439,
           2.3624,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,  14.5964,
          15.6133,   5.0000,  20.0000]])",-7,-7,-7,0,0,15,-51.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   6.8313,
          16.7432,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,   2.3624,
           5.6182,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  15.6133,
          14.7014,   5.0000,  20.0000]])",-7,-7,-7,16,4,14,-71.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  16.7432,
           2.9629,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   5.6182,
           1.0592,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,  14.7014,
          16.6668,   5.0000,  20.0000]])",-7,-7,-7,2,0,14,-66.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,   2.9629,
           7.6323,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,   1.0592,
           9.3146,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  16.6668,
           2.0153,   5.0000,  20.0000]])",-7,-7,-7,7,8,0,-46.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,   7.6323,
           8.6115,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   9.3146,
           5.9463,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   2.0153,
          15.3667,   5.0000,  20.0000]])",-7,-7,-7,8,5,14,-58.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   8.6115,
           5.2883,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,   5.9463,
          18.7927,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  15.3667,
          15.1778,   5.0000,  20.0000]])",-7,-7,-7,4,18,14,-79.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,   5.2883,
          10.4946,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  18.7927,
           1.1835,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  15.1778,
          15.1498,   5.0000,  20.0000]])",-7,-7,-7,9,0,14,-74.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,  10.4946,
           3.2514,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,   1.1835,
          15.0168,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  15.1498,
          15.6834,   5.0000,  20.0000]])",-7,-7,-7,0,14,15,-59.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,   3.2514,
          14.1877,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  15.0168,
          10.8201,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  15.6834,
          13.9716,   5.0000,  20.0000]])",-7,-7,-7,10,10,13,-77.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  14.1877,
          17.2557,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  14.0000,  10.8201,
           0.3300,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,  13.9716,
           8.3545,   5.0000,  20.0000]])",-7,-7,-7,16,0,4,-41.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,  17.2557,
          15.2661,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,   0.3300,
           5.0707,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,   8.3545,
          15.2863,   5.0000,  20.0000]])",-7,-7,-7,14,4,14,-69.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,  15.2661,
          10.7538,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   5.0707,
          19.6602,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,  15.2863,
          10.2833,   5.0000,  20.0000]])",-7,-7,-7,10,19,8,-31.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  10.7538,
          18.1131,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,  19.6602,
          10.9169,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  10.2833,
          12.3092,   5.0000,  20.0000]])",-7,-7,-7,17,10,11,-103.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,  18.1131,
           5.1013,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  19.0000,  10.9169,
          16.4460,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,  12.3092,
           2.5478,   5.0000,  20.0000]])",-7,-7,-7,2,15,2,-64.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,   5.1013,
          11.0145,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  16.4460,
          11.7466,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,   2.5478,
           7.6937,   5.0000,  20.0000]])",-7,-7,-7,7,10,7,-105.0
"tensor([[5.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+02, 1.0000e+01, 2.0000e+00,
         1.1015e+01, 1.6109e+01, 5.0000e+00, 2.0000e+01],
        [1.0000e+00, 5.0000e+00, 5.0000e+00, 1.0000e+02, 1.0000e+01, 1.5000e+01,
         1.1747e+01, 2.8406e-02, 5.0000e+00, 2.0000e+01],
        [1.0000e+00, 1.0000e+01, 1.0000e+01, 1.0000e+02, 1.0000e+01, 2.0000e+00,
         7.6937e+00, 1.6368e+01, 5.0000e+00, 2.0000e+01]])",-7,-7,-7,11,0,15,-90.0
"tensor([[5.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+02, 1.0000e+01, 7.0000e+00,
         1.6109e+01, 8.0320e+00, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 5.0000e+00, 5.0000e+00, 1.0000e+02, 1.0000e+01, 1.0000e+01,
         2.8406e-02, 1.7514e+00, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 1.0000e+01, 1.0000e+01, 1.0000e+02, 1.0000e+01, 7.0000e+00,
         1.6368e+01, 1.3936e+01, 5.0000e+00, 2.0000e+01]])",-7,-7,-7,3,1,13,-68.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,   8.0320,
           0.6385,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   1.7514,
          18.4533,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,  13.9364,
          12.3778,   5.0000,  20.0000]])",-7,-7,-7,0,17,11,-93.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,   0.6385,
          16.1028,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,  18.4533,
           2.0063,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  12.3778,
          17.7486,   5.0000,  20.0000]])",-7,-7,-7,15,1,17,-84.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  16.1028,
           9.7228,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,   2.0063,
          11.1737,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  17.7486,
          16.8991,   5.0000,  20.0000]])",-7,-7,-7,9,10,12,-45.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,   9.7228,
          15.3352,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,  11.1737,
           0.6040,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,  16.8991,
           9.4495,   5.0000,  20.0000]])",-7,-7,-7,14,0,8,-36.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,   9.0000,  15.3352,
           2.2143,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,   0.6040,
          12.9746,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,   9.4495,
           1.7569,   5.0000,  20.0000]])",-7,-7,-7,1,12,1,-131.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,   2.2143,
          18.5312,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  12.9746,
          13.5396,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,   1.7569,
          17.1017,   5.0000,  20.0000]])",-7,-7,-7,18,12,16,-70.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,  18.5312,
           4.2953,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,  13.5396,
           2.7651,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,  17.1017,
          18.1317,   5.0000,  20.0000]])",-7,-7,-7,0,2,15,-89.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   4.2953,
          12.2107,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,   2.7651,
           6.2686,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,  18.1317,
           4.2782,   5.0000,  20.0000]])",-7,-7,-7,8,1,0,-96.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  12.2107,
          11.8331,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,   6.2686,
           7.6957,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,   4.2782,
           4.1999,   5.0000,  20.0000]])",-7,-7,-7,11,5,0,-95.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,  11.8331,
           2.4804,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,   7.6957,
           2.3705,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   4.1999,
           8.1450,   5.0000,  20.0000]])",-7,-7,-7,0,0,7,-67.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,   2.4804,
           8.1149,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   2.3705,
          13.2537,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   8.1450,
          11.4470,   5.0000,  20.0000]])",-7,-7,-7,7,12,10,-69.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   8.1149,
           6.5994,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  13.2537,
           5.0884,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,  11.4470,
           4.5930,   5.0000,  20.0000]])",-7,-7,-7,3,4,4,-63.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   6.5994,
          18.4289,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,   5.0884,
          13.3288,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,   4.5930,
          18.7514,   5.0000,  20.0000]])",-7,-7,-7,15,12,18,-59.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,  18.4289,
           4.8370,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,  13.3288,
          19.3749,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,  18.7514,
          10.1867,   5.0000,  20.0000]])",-7,-7,-7,4,16,9,-46.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,   4.8370,
          16.0965,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,  19.3749,
           4.4321,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,  10.1867,
          14.1324,   5.0000,  20.0000]])",-7,-7,-7,15,2,13,-61.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,  16.0965,
           9.9554,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,   4.4321,
           0.9852,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,  14.1324,
          14.0022,   5.0000,  20.0000]])",-7,-7,-7,9,0,13,-111.0
