states,transshipment01,transshipment02,transshipment12,actions0,actions1,actions2,rewards
"tensor([[ 16.0000,   1.0000,   1.0000, 100.0000,  10.0000,   2.0000,   3.1072,
          13.6445,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  10.1591,
           0.3481,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,   4.5508,
           9.7395,   5.0000,  20.0000]])",-7,-7,-7,0,0,9,-38.0
"tensor([[  8.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  13.6445,
           1.0712,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   0.3481,
          13.2866,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,   9.7395,
           3.0768,   5.0000,  20.0000]])",-7,-7,-7,0,12,2,-55.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   1.0712,
          13.4658,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,  13.2866,
           5.6956,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,   3.0768,
           2.0734,   5.0000,  20.0000]])",-7,-7,-7,8,5,1,-63.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  13.4658,
          14.5963,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,   5.6956,
          18.5729,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   2.0000,   2.0734,
          16.9204,   5.0000,  20.0000]])",-7,-7,-7,14,18,15,-77.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,  14.5963,
          19.4631,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  18.5729,
           3.9636,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,  16.9204,
          19.6610,   5.0000,  20.0000]])",-7,-7,-7,18,3,18,-42.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  19.4631,
          15.4233,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,   3.9636,
          18.4411,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,  19.6610,
           2.9624,   5.0000,  20.0000]])",-7,-7,-7,14,17,2,-133.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,  15.4233,
          13.6386,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,  18.4411,
          18.6950,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,   2.9624,
           5.3652,   5.0000,  20.0000]])",-7,-7,-7,11,18,4,-75.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  13.6386,
           6.9748,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,  18.6950,
          12.0337,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   2.0000,   5.3652,
           8.2259,   5.0000,  20.0000]])",-7,-7,-7,6,11,7,-47.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,   6.9748,
          12.3679,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,  12.0337,
          15.7451,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,   8.2259,
           5.2456,   5.0000,  20.0000]])",-7,-7,-7,11,15,4,-81.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,  12.3679,
           0.6895,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  11.0000,  15.7451,
          16.2363,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,   5.2456,
          11.1879,   5.0000,  20.0000]])",-7,-7,-7,0,15,10,-58.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,   0.6895,
           5.9399,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  16.2363,
          17.7909,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,  11.1879,
           8.6846,   5.0000,  20.0000]])",-7,-7,-7,5,13,8,-86.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   5.9399,
          16.1604,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  17.7909,
          17.9437,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  10.0000,   8.6846,
           2.0662,   5.0000,  20.0000]])",-7,-7,-7,15,16,1,-86.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  16.1604,
           5.0903,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,  17.9437,
           6.2315,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,   2.0662,
           4.2131,   5.0000,  20.0000]])",-7,-7,-7,4,3,3,-47.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,   5.0903,
          16.7738,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,   6.2315,
          17.2576,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,   4.2131,
          18.8562,   5.0000,  20.0000]])",-7,-7,-7,16,16,18,-97.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,  16.7738,
          17.3395,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,  17.2576,
           7.4007,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,  18.8562,
          17.0868,   5.0000,  20.0000]])",-7,-7,-7,16,6,16,-61.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,  17.3395,
           6.0146,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,   7.4007,
          10.6322,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,  17.0868,
          15.9034,   5.0000,  20.0000]])",-7,-7,-7,5,10,14,-92.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,   6.0146,
          11.3693,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   6.0000,  10.6322,
          19.3444,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,  15.9034,
          10.2121,   5.0000,  20.0000]])",-7,-7,-7,10,17,9,-52.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  11.3693,
          10.2136,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  19.3444,
          19.8804,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  10.2121,
          12.5413,   5.0000,  20.0000]])",-7,-7,-7,8,18,12,-94.0
"tensor([[  9.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,  10.2136,
           1.8176,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,  19.8804,
           2.4103,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,  12.5413,
           6.7400,   5.0000,  20.0000]])",-7,-7,-7,0,1,6,-32.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   8.0000,   1.8176,
          13.0563,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,   2.4103,
          17.0111,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  12.0000,   6.7400,
           7.9467,   5.0000,  20.0000]])",-7,-7,-7,11,16,7,-80.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  13.0563,
          10.7192,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,  17.0111,
           1.4306,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   7.9467,
           0.1103,   5.0000,  20.0000]])",-7,-7,-7,10,0,0,-13.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  11.0000,  10.7192,
           1.7564,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,   1.4306,
           3.4291,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,   0.1103,
           3.5016,   5.0000,  20.0000]])",-7,-7,-7,1,2,3,-80.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,   1.7564,
          19.2360,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   3.4291,
          15.7855,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   3.5016,
           0.6629,   5.0000,  20.0000]])",-7,-7,-7,18,15,0,-32.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   1.0000,  19.2360,
           5.1216,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,  15.7855,
          17.8201,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   3.0000,   0.6629,
           2.3838,   5.0000,  20.0000]])",-7,-7,-7,4,17,1,-46.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,   5.1216,
           4.4016,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  15.0000,  17.8201,
           4.0288,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   2.3838,
          19.1777,   5.0000,  20.0000]])",-7,-7,-7,3,3,18,-35.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,   4.4016,
           6.8102,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,   4.0288,
           8.8556,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,  19.1777,
           5.3276,   5.0000,  20.0000]])",-7,-7,-7,6,8,4,-78.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,   6.8102,
          19.5611,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   3.0000,   8.8556,
          17.6243,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,   5.3276,
          14.9364,   5.0000,  20.0000]])",-7,-7,-7,19,17,14,-63.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   6.0000,  19.5611,
           1.2208,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  17.6243,
          11.6709,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   4.0000,  14.9364,
          11.6580,   5.0000,  20.0000]])",-7,-7,-7,0,11,11,-50.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  19.0000,   1.2208,
           8.0926,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,  11.6709,
          14.1571,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,  11.6580,
          17.7537,   5.0000,  20.0000]])",-7,-7,-7,7,13,16,-61.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   8.0926,
          15.2196,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  11.0000,  14.1571,
           2.6143,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  17.7537,
          19.6107,   5.0000,  20.0000]])",-7,-7,-7,14,1,18,-70.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,  15.2196,
          18.9449,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,   2.6143,
           8.6740,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  16.0000,  19.6107,
           2.4444,   5.0000,  20.0000]])",-7,-7,-7,18,8,1,-114.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,  14.0000,  18.9449,
          19.9216,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   1.0000,   8.6740,
          13.4458,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,  18.0000,   2.4444,
           7.8591,   5.0000,  20.0000]])",-7,-7,-7,16,10,7,-86.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  18.0000,  19.9216,
           3.6535,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   8.0000,  13.4458,
           0.4064,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,   7.8591,
          12.0472,   5.0000,  20.0000]])",-7,-7,-7,3,0,11,-68.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,   3.6535,
          10.3855,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,   0.4064,
           5.2125,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,  12.0472,
          15.5521,   5.0000,  20.0000]])",-7,-7,-7,7,4,15,-48.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,  10.3855,
           0.6277,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   5.2125,
           3.1073,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,  15.5521,
          14.1738,   5.0000,  20.0000]])",-7,-7,-7,0,2,13,-52.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   0.6277,
           2.1780,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,   3.1073,
          10.5976,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,  14.1738,
          16.6864,   5.0000,  20.0000]])",-7,-7,-7,0,10,14,-61.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   2.1780,
           7.5477,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,  10.5976,
          17.0785,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  16.6864,
           0.7768,   5.0000,  20.0000]])",-7,-7,-7,7,16,0,-60.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   7.5477,
           4.0376,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  10.0000,  17.0785,
          13.7759,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  14.0000,   0.7768,
           7.2378,   5.0000,  20.0000]])",-7,-7,-7,3,13,6,-95.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   4.0376,
           7.5905,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,  16.0000,  13.7759,
           1.8841,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   7.2378,
          16.0863,   5.0000,  20.0000]])",-7,-7,-7,7,0,15,-58.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   3.0000,   7.5905,
          19.5398,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,  13.0000,   1.8841,
           1.7322,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,  16.0863,
           6.8036,   5.0000,  20.0000]])",-7,-7,-7,17,0,6,-85.0
"tensor([[ 10.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,  19.5398,
          17.0934,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   1.7322,
           2.8763,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,   6.8036,
          13.7050,   5.0000,  20.0000]])",-7,-7,-7,7,2,13,-139.0
"tensor([[  9.0000,   1.0000,   1.0000, 100.0000,  10.0000,  17.0000,  17.0934,
          16.1068,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   0.0000,   2.8763,
          13.4722,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,  13.7050,
          16.8004,   5.0000,  20.0000]])",-7,-7,-7,7,12,11,-106.0
"tensor([[  1.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,  16.1068,
           0.7752,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,  13.4722,
           3.0710,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,  13.0000,  16.8004,
           3.8606,   5.0000,  20.0000]])",-7,-7,-7,0,2,0,-64.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   7.0000,   0.7752,
           0.5756,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,   3.0710,
           5.0645,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,  11.0000,   3.8606,
          10.0884,   5.0000,  20.0000]])",-7,-7,-7,0,4,6,-143.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   0.5756,
          13.4865,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   2.0000,   5.0645,
          19.1591,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  10.0884,
           9.9093,   5.0000,  20.0000]])",-7,-7,-7,12,18,9,-50.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  13.4865,
          19.6829,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,  19.1591,
           5.1387,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   6.0000,   9.9093,
          16.4972,   5.0000,  20.0000]])",-7,-7,-7,19,4,15,-70.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  12.0000,  19.6829,
          16.6195,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,   5.1387,
          18.1637,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   9.0000,  16.4972,
           9.2201,   5.0000,  20.0000]])",-7,-7,-7,16,17,8,-71.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,  19.0000,  16.6195,
          16.0371,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,  18.1637,
          19.8356,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,  15.0000,   9.2201,
           0.3772,   5.0000,  20.0000]])",-7,-7,-7,15,18,0,-67.0
"tensor([[  7.0000,   1.0000,   1.0000, 100.0000,  10.0000,  16.0000,  16.0371,
          17.1433,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,  19.8356,
          19.1772,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   8.0000,   0.3772,
           0.8188,   5.0000,  20.0000]])",-7,-7,-7,10,17,0,-143.0
"tensor([[ 18.0000,   1.0000,   1.0000, 100.0000,  10.0000,  15.0000,  17.1433,
           8.0291,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  18.0000,  19.1772,
          13.0410,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,   0.8188,
          12.2006,   5.0000,  20.0000]])",-7,-7,-7,0,12,7,-99.0
"tensor([[ 19.0000,   1.0000,   1.0000, 100.0000,  10.0000,  10.0000,   8.0291,
           8.5892,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,  17.0000,  13.0410,
           8.0853,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   0.0000,  12.2006,
           5.1783,   5.0000,  20.0000]])",-7,-7,-7,0,4,1,-80.0
"tensor([[ 10.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,   8.5892,
          14.0515,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  12.0000,   8.0853,
          12.2579,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   7.0000,   5.1783,
          18.2670,   5.0000,  20.0000]])",-7,-7,-7,4,11,17,-78.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   0.0000,  14.0515,
           3.1904,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   4.0000,  12.2579,
           5.5777,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   1.0000,  18.2670,
          12.1156,   5.0000,  20.0000]])",-7,-7,-7,0,5,11,-66.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   4.0000,   3.1904,
          18.7033,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,  11.0000,   5.5777,
           2.1984,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,  17.0000,  12.1156,
          12.7230,   5.0000,  20.0000]])",-7,-7,-7,18,1,12,-71.0
