Gen,PCdiversity
0,0.995
1,0.97
2,0.9125
3,0.88
4,0.825
5,0.7875
6,0.865
7,0.895
8,0.8575
9,0.8775
10,0.8375
11,0.8325
12,0.8075
13,0.835
14,0.8725
15,0.88
16,0.85
17,0.8625
18,0.8575
19,0.825
20,0.8325
21,0.845
22,0.8675
23,0.8225
24,0.83
25,0.815
26,0.8
27,0.8175
28,0.81
29,0.825
30,0.8175
31,0.7975
32,0.8175
33,0.8025
34,0.775
35,0.7825
36,0.8
37,0.7825
38,0.8
39,0.8
40,0.8075
41,0.7925
42,0.795
43,0.7925
44,0.7675
45,0.7725
46,0.7375
47,0.735
48,0.7225
49,0.755
50,0.6975
