Node,Mean Count
INL,2.7
PHC,0.7666666666666667
PLSC,0.9
INC,0.3
FOC,0.7666666666666667
PIP,0.3
FC1,0.43333333333333335
FC2,2.066666666666667
PTC,0.5666666666666667
FTC,1.1
+,0.7666666666666667
-,1.9666666666666666
*,1.4
/,1.4
max,2.1666666666666665
min,1.2
sqrt,1.4
^2,0.8333333333333334
