Gen,PCdiversity
0,0.9925
1,0.9575
2,0.9125
3,0.8725
4,0.86
5,0.835
6,0.8925
7,0.89
8,0.8875
9,0.875
10,0.8675
11,0.855
12,0.91
13,0.8875
14,0.8825
15,0.8325
16,0.8875
17,0.88
18,0.78
19,0.705
20,0.745
21,0.785
22,0.8275
23,0.8275
24,0.77
25,0.8125
26,0.7975
27,0.7525
28,0.7675
29,0.8125
30,0.8075
31,0.8475
32,0.845
33,0.8525
34,0.8525
35,0.8375
36,0.7975
37,0.82
38,0.76
39,0.805
40,0.8325
41,0.81
42,0.8325
43,0.7825
44,0.835
45,0.7675
46,0.835
47,0.8175
48,0.8475
49,0.8425
50,0.8375
