Gen,PCdiversity
0,0.9925
1,0.9575
2,0.9475
3,0.8675
4,0.81
5,0.77
6,0.8525
7,0.86
8,0.9475
9,0.9075
10,0.9125
11,0.9175
12,0.8775
13,0.8975
14,0.8825
15,0.895
16,0.83
17,0.8525
18,0.8675
19,0.8275
20,0.8625
21,0.8225
22,0.92
23,0.925
24,0.895
25,0.88
26,0.835
27,0.8425
28,0.84
29,0.8125
30,0.81
31,0.795
32,0.805
33,0.8225
34,0.815
35,0.82
36,0.78
37,0.865
38,0.7925
39,0.7825
40,0.7975
41,0.8
42,0.83
43,0.7875
44,0.81
45,0.7725
46,0.83
47,0.8575
48,0.875
49,0.8125
50,0.7825
