Gen,PCdiversity
0,0.995
1,0.9625
2,0.9675
3,0.905
4,0.855
5,0.8375
6,0.8575
7,0.8125
8,0.8475
9,0.9025
10,0.8925
11,0.8475
12,0.8325
13,0.9
14,0.88
15,0.8575
16,0.9175
17,0.8625
18,0.8525
19,0.84
20,0.8525
21,0.875
22,0.86
23,0.865
24,0.795
25,0.8575
26,0.8425
27,0.84
28,0.8425
29,0.84
30,0.7825
31,0.77
32,0.735
33,0.825
34,0.88
35,0.8475
36,0.8475
37,0.7875
38,0.8375
39,0.8475
40,0.8425
41,0.825
42,0.85
43,0.8275
44,0.8675
45,0.8225
46,0.82
47,0.845
48,0.8425
49,0.7675
50,0.79
