Gen,PCdiversity
0,0.9925
1,0.9275
2,0.9175
3,0.885
4,0.8225
5,0.795
6,0.7925
7,0.7875
8,0.8125
9,0.815
10,0.7675
11,0.785
12,0.8175
13,0.7825
14,0.7725
15,0.775
16,0.7775
17,0.78
18,0.76
19,0.7725
20,0.765
21,0.8
22,0.825
23,0.8675
24,0.83
25,0.8175
26,0.795
27,0.8275
28,0.8925
29,0.9125
30,0.865
31,0.8475
32,0.8
33,0.77
34,0.7525
35,0.775
36,0.7825
37,0.7825
38,0.745
39,0.735
40,0.775
41,0.775
42,0.775
43,0.785
44,0.7975
45,0.755
46,0.7775
47,0.75
48,0.795
49,0.82
50,0.7975
