Gen,PCdiversity
0,0.9875
1,0.955
2,0.925
3,0.9075
4,0.835
5,0.7325
6,0.7625
7,0.875
8,0.885
9,0.8675
10,0.825
11,0.7975
12,0.7725
13,0.765
14,0.8025
15,0.785
16,0.7375
17,0.77
18,0.735
19,0.75
20,0.7375
21,0.7775
22,0.78
23,0.7325
24,0.7525
25,0.775
26,0.7725
27,0.8425
28,0.8325
29,0.8275
30,0.8525
31,0.8325
32,0.8425
33,0.8425
34,0.845
35,0.8425
36,0.82
37,0.885
38,0.8775
39,0.835
40,0.855
41,0.8
42,0.835
43,0.86
44,0.845
45,0.85
46,0.8475
47,0.8525
48,0.82
49,0.845
50,0.86
