Gen,PCdiversity
0,0.9875
1,0.9475
2,0.94
3,0.8775
4,0.7675
5,0.75
6,0.7125
7,0.7525
8,0.7925
9,0.7775
10,0.9225
11,0.84
12,0.78
13,0.855
14,0.8375
15,0.8325
16,0.8225
17,0.7575
18,0.815
19,0.81
20,0.7625
21,0.8075
22,0.765
23,0.765
24,0.73
25,0.775
26,0.705
27,0.74
28,0.7875
29,0.77
30,0.7375
31,0.76
32,0.7625
33,0.73
34,0.7325
35,0.7375
36,0.745
37,0.7425
38,0.8075
39,0.75
40,0.775
41,0.76
42,0.7575
43,0.7125
44,0.77
45,0.8
46,0.7625
47,0.785
48,0.7475
49,0.735
50,0.7525
