Gen,PCdiversity
0,0.995
1,0.95
2,0.94
3,0.9375
4,0.865
5,0.825
6,0.8225
7,0.7975
8,0.8075
9,0.8275
10,0.7575
11,0.7775
12,0.7725
13,0.775
14,0.76
15,0.7925
16,0.78
17,0.72
18,0.725
19,0.695
20,0.7
21,0.7
22,0.6875
23,0.7275
24,0.73
25,0.77
26,0.7875
27,0.8075
28,0.7725
29,0.7525
30,0.79
31,0.785
32,0.7625
33,0.7625
34,0.745
35,0.715
36,0.7075
37,0.7
38,0.7275
39,0.735
40,0.7275
41,0.7825
42,0.735
43,0.77
44,0.75
45,0.75
46,0.735
47,0.7125
48,0.735
49,0.755
50,0.745
