Node,Mean Count
INL1,0.3
PHC1,0.6
PLSC1,0.3
INC1,0.3333333333333333
FOC1,1.4666666666666666
PIP1,0.43333333333333335
FC11,0.3333333333333333
FC12,0.26666666666666666
INL2,0.6333333333333333
PHC2,0.3
PLSC2,0.6333333333333333
INC2,0.16666666666666666
FOC2,1.3333333333333333
PIP2,0.4666666666666667
FC21,0.4
FC22,0.4
PTC,0.5
FTC,0.6
+,1.5333333333333334
-,2.2666666666666666
*,0.9333333333333333
/,1.8
max,1.0333333333333334
min,0.9
sqrt,1.5
^2,0.6666666666666666
