Gen,PCdiversity
0,0.9975
1,0.965
2,0.9475
3,0.8325
4,0.85
5,0.795
6,0.8225
7,0.7825
8,0.84
9,0.7825
10,0.8175
11,0.8475
12,0.8225
13,0.8175
14,0.8425
15,0.8225
16,0.875
17,0.8975
18,0.825
19,0.8475
20,0.9025
21,0.825
22,0.835
23,0.8
24,0.815
25,0.805
26,0.83
27,0.8325
28,0.8075
29,0.7925
30,0.8175
31,0.83
32,0.775
33,0.7575
34,0.75
35,0.755
36,0.7675
37,0.78
38,0.735
39,0.7325
40,0.6925
41,0.735
42,0.77
43,0.7075
44,0.715
45,0.7425
46,0.7525
47,0.7525
48,0.7675
49,0.775
50,0.775
