Gen,PCdiversity
0,0.98
1,0.965
2,0.92
3,0.9025
4,0.8525
5,0.8425
6,0.7575
7,0.8
8,0.7225
9,0.7625
10,0.7675
11,0.795
12,0.775
13,0.8075
14,0.805
15,0.8125
16,0.8425
17,0.85
18,0.8325
19,0.8075
20,0.795
21,0.7925
22,0.88
23,0.805
24,0.84
25,0.8225
26,0.835
27,0.8275
28,0.8475
29,0.85
30,0.8
31,0.7825
32,0.7275
33,0.81
34,0.76
35,0.7525
36,0.7375
37,0.6675
38,0.6525
39,0.6675
40,0.6875
41,0.715
42,0.7425
43,0.7575
44,0.7175
45,0.695
46,0.73
47,0.7125
48,0.685
49,0.725
50,0.6775
